,Date,IsHoliday,Train,WeeklySales,DateString,Week,Year,YearWeek,WeeklySalesPreviousYear,WeeklySalesIncreaseRatio,Store_1,Store_2,Store_3,Store_4,Store_5,Store_6,Store_7,Store_8,Store_9,Store_10,Store_11,Store_12,Store_13,Store_14,Store_15,Store_16,Store_17,Store_18,Store_19,Store_20,Store_21,Store_22,Store_23,Store_24,Store_25,Store_26,Store_27,Store_28,Store_29,Store_30,Store_31,Store_32,Store_33,Store_34,Store_35,Store_36,Store_37,Store_38,Store_39,Store_40,Store_41,Store_42,Store_43,Store_44,Store_45,Store,IsHolidayInt
4255,2011-11-25,True,True,17810.0,2011-11-25,47,2011,2011-47,18649.0,0.9550109925465172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1
4256,2011-11-25,True,True,34306.0,2011-11-25,47,2011,2011-47,37012.0,0.9268885766778342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1
4257,2011-11-25,True,True,26434.0,2011-11-25,47,2011,2011-47,27282.0,0.9689172348068323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1
4258,2011-11-25,True,True,13629.0,2011-11-25,47,2011,2011-47,14342.0,0.9502858736577883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1
4259,2011-11-25,True,True,8695.0,2011-11-25,47,2011,2011-47,9254.0,0.9395936892154744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1
4260,2011-11-25,True,True,26862.0,2011-11-25,47,2011,2011-47,26181.0,1.0260112295175892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1
4261,2011-11-25,True,True,23395.0,2011-11-25,47,2011,2011-47,23023.0,1.01615775528819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1
4262,2011-11-25,True,True,5565.0,2011-11-25,47,2011,2011-47,5334.0,1.0433070866141732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,1
4263,2011-11-25,True,True,18688.0,2011-11-25,47,2011,2011-47,17938.0,1.0418106812353662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34,1
4264,2011-11-25,True,True,25877.0,2011-11-25,47,2011,2011-47,26595.0,0.973002444068434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35,1
4265,2011-11-25,True,True,7395.0,2011-11-25,47,2011,2011-47,9086.0,0.8138895003301783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36,1
4266,2011-11-25,True,True,10451.0,2011-11-25,47,2011,2011-47,10796.0,0.9680437198962579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,37,1
4267,2011-11-25,True,True,7874.0,2011-11-25,47,2011,2011-47,7517.0,1.0474923506718106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38,1
4268,2011-11-25,True,True,32941.0,2011-11-25,47,2011,2011-47,30705.0,1.072822015958313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,39,1
4269,2011-11-25,True,True,16849.0,2011-11-25,47,2011,2011-47,16424.0,1.0258767657087189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40,1
4270,2011-11-25,True,True,26482.0,2011-11-25,47,2011,2011-47,27053.0,0.9788932835545041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,41,1
4271,2011-11-25,True,True,11327.0,2011-11-25,47,2011,2011-47,11354.0,0.9976219834419587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42,1
4272,2011-11-25,True,True,13399.0,2011-11-25,47,2011,2011-47,13198.0,1.0152295802394302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,43,1
4273,2011-11-25,True,True,6308.0,2011-11-25,47,2011,2011-47,6152.0,1.0253576072821846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44,1
4274,2011-11-25,True,True,17215.0,2011-11-25,47,2011,2011-47,17389.0,0.9899936741618265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,1
4275,2011-12-02,False,True,21699.0,2011-12-02,48,2011,2011-48,21803.0,0.9952300142182269,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4276,2011-12-02,False,True,27534.0,2011-12-02,48,2011,2011-48,27613.0,0.9971390287183572,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
4277,2011-12-02,False,True,7159.0,2011-12-02,48,2011,2011-48,7562.0,0.9467072203120868,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
4278,2011-12-02,False,True,29472.0,2011-12-02,48,2011,2011-48,29613.0,0.995238577651707,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
4279,2011-12-02,False,True,5878.0,2011-12-02,48,2011,2011-48,5468.0,1.0749817117776153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
4280,2011-12-02,False,True,23782.0,2011-12-02,48,2011,2011-48,23620.0,1.0068585944115156,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
4281,2011-12-02,False,True,8336.0,2011-12-02,48,2011,2011-48,8011.0,1.0405692173261765,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
4282,2011-12-02,False,True,14094.0,2011-12-02,48,2011,2011-48,13610.0,1.0355620867009552,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
4283,2011-12-02,False,True,9289.0,2011-12-02,48,2011,2011-48,9636.0,0.9639892071398921,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
4284,2011-12-02,False,True,28723.0,2011-12-02,48,2011,2011-48,30838.0,0.9314157857189183,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
4285,2011-12-02,False,True,19435.0,2011-12-02,48,2011,2011-48,19721.0,0.985497692814766,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
4286,2011-12-02,False,True,15305.0,2011-12-02,48,2011,2011-48,15728.0,0.9731052899287894,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
4287,2011-12-02,False,True,27720.0,2011-12-02,48,2011,2011-48,28153.0,0.9846197563314745,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
4288,2011-12-02,False,True,30615.0,2011-12-02,48,2011,2011-48,32264.0,0.9488904041656335,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
4289,2011-12-02,False,True,9986.0,2011-12-02,48,2011,2011-48,11090.0,0.9004508566275924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
4290,2011-12-02,False,True,7801.0,2011-12-02,48,2011,2011-48,7533.0,1.0355767954334263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
4291,2011-12-02,False,True,13699.0,2011-12-02,48,2011,2011-48,13626.0,1.0053574049611038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
4292,2011-12-02,False,True,16972.0,2011-12-02,48,2011,2011-48,17300.0,0.9810404624277457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
4293,2011-12-02,False,True,20911.0,2011-12-02,48,2011,2011-48,22760.0,0.9187609841827769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
4294,2011-12-02,False,True,32377.0,2011-12-02,48,2011,2011-48,33096.0,0.9782753202803964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
4295,2011-12-02,False,True,11664.0,2011-12-02,48,2011,2011-48,12563.0,0.9284406590782457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
4296,2011-12-02,False,True,17170.0,2011-12-02,48,2011,2011-48,18095.0,0.9488809063277148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
4297,2011-12-02,False,True,21567.0,2011-12-02,48,2011,2011-48,23435.0,0.9202901642841903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
4298,2011-12-02,False,True,18296.0,2011-12-02,48,2011,2011-48,19905.0,0.9191660386837478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0
4299,2011-12-02,False,True,12547.0,2011-12-02,48,2011,2011-48,12651.0,0.9917793059837167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
4300,2011-12-02,False,True,14260.0,2011-12-02,48,2011,2011-48,14943.0,0.9542929799906311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0
4301,2011-12-02,False,True,25096.0,2011-12-02,48,2011,2011-48,26171.0,0.958923999847159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0
4302,2011-12-02,False,True,19001.0,2011-12-02,48,2011,2011-48,20109.0,0.9449002934009647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
4303,2011-12-02,False,True,8654.0,2011-12-02,48,2011,2011-48,9592.0,0.9022101751459549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
4304,2011-12-02,False,True,7930.0,2011-12-02,48,2011,2011-48,7982.0,0.993485342019544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
4305,2011-12-02,False,True,19560.0,2011-12-02,48,2011,2011-48,19124.0,1.0227985777034094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0
4306,2011-12-02,False,True,16616.0,2011-12-02,48,2011,2011-48,16913.0,0.9824395435463844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
4307,2011-12-02,False,True,4491.0,2011-12-02,48,2011,2011-48,4666.0,0.9624946420917274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,0
4308,2011-12-02,False,True,13544.0,2011-12-02,48,2011,2011-48,13719.0,0.987243968219258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34,0
4309,2011-12-02,False,True,13486.0,2011-12-02,48,2011,2011-48,14887.0,0.9058910458789547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35,0
4310,2011-12-02,False,True,6667.0,2011-12-02,48,2011,2011-48,7831.0,0.851359979568382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36,0
4311,2011-12-02,False,True,10542.0,2011-12-02,48,2011,2011-48,10587.0,0.9957495041088127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,37,0
4312,2011-12-02,False,True,7615.0,2011-12-02,48,2011,2011-48,7331.0,1.0387395989633066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38,0
4313,2011-12-02,False,True,24013.0,2011-12-02,48,2011,2011-48,20455.0,1.1739428012710829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,39,0
4314,2011-12-02,False,True,14717.0,2011-12-02,48,2011,2011-48,14294.0,1.0295928361550302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40,0
4315,2011-12-02,False,True,18463.0,2011-12-02,48,2011,2011-48,17682.0,1.044169211627644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,41,0
4316,2011-12-02,False,True,10036.0,2011-12-02,48,2011,2011-48,10209.0,0.9830541678910765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42,0
4317,2011-12-02,False,True,12447.0,2011-12-02,48,2011,2011-48,11378.0,1.0939532431007206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,43,0
4318,2011-12-02,False,True,5802.0,2011-12-02,48,2011,2011-48,5392.0,1.0760385756676558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44,0
4319,2011-12-02,False,True,12509.0,2011-12-02,48,2011,2011-48,12930.0,0.9674400618716164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,0
4320,2011-12-09,False,True,24653.0,2011-12-09,49,2011,2011-49,23698.0,1.0402987593889779,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4321,2011-12-09,False,True,31377.0,2011-12-09,49,2011,2011-49,33503.0,0.9365429961495986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
4322,2011-12-09,False,True,7102.0,2011-12-09,49,2011,2011-49,7306.0,0.9720777443197371,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
4323,2011-12-09,False,True,34846.0,2011-12-09,49,2011,2011-49,31541.0,1.1047842490726356,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
4324,2011-12-09,False,True,5484.0,2011-12-09,49,2011,2011-49,5427.0,1.0105030403537867,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
4325,2011-12-09,False,True,26435.0,2011-12-09,49,2011,2011-49,26210.0,1.008584509729111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
4326,2011-12-09,False,True,9476.0,2011-12-09,49,2011,2011-49,8951.0,1.058652664506759,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
4327,2011-12-09,False,True,14815.0,2011-12-09,49,2011,2011-49,15493.0,0.9562383011682696,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
4328,2011-12-09,False,True,9697.0,2011-12-09,49,2011,2011-49,10133.0,0.9569722688246324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
4329,2011-12-09,False,True,33278.0,2011-12-09,49,2011,2011-49,33497.0,0.9934621010836792,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
4330,2011-12-09,False,True,22870.0,2011-12-09,49,2011,2011-49,22674.0,1.0086442621504808,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
4331,2011-12-09,False,True,16994.0,2011-12-09,49,2011,2011-49,16745.0,1.0148701104807405,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
4332,2011-12-09,False,True,32837.0,2011-12-09,49,2011,2011-49,33263.0,0.9871929771818537,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
4333,2011-12-09,False,True,33843.0,2011-12-09,49,2011,2011-49,37150.0,0.9109825033647375,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
4334,2011-12-09,False,True,10922.0,2011-12-09,49,2011,2011-49,12104.0,0.9023463317911434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
4335,2011-12-09,False,True,8452.0,2011-12-09,49,2011,2011-49,8770.0,0.9637400228050171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
4336,2011-12-09,False,True,13753.0,2011-12-09,49,2011,2011-49,13749.0,1.0002909302494727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
4337,2011-12-09,False,True,19549.0,2011-12-09,49,2011,2011-49,19946.0,0.9800962599017347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
4338,2011-12-09,False,True,24137.0,2011-12-09,49,2011,2011-49,25339.0,0.9525632424326138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
4339,2011-12-09,False,True,34878.0,2011-12-09,49,2011,2011-49,38223.0,0.912487245899066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
4340,2011-12-09,False,True,13202.0,2011-12-09,49,2011,2011-49,13880.0,0.9511527377521614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
4341,2011-12-09,False,True,18970.0,2011-12-09,49,2011,2011-49,20105.0,0.94354638149714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
4342,2011-12-09,False,True,25571.0,2011-12-09,49,2011,2011-49,27135.0,0.9423622627602727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
4343,2011-12-09,False,True,21244.0,2011-12-09,49,2011,2011-49,22125.0,0.960180790960452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0
4344,2011-12-09,False,True,13477.0,2011-12-09,49,2011,2011-49,13781.0,0.9779406429141572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
4345,2011-12-09,False,True,16651.0,2011-12-09,49,2011,2011-49,16906.0,0.9849165976576364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0
4346,2011-12-09,False,True,27981.0,2011-12-09,49,2011,2011-49,29718.0,0.9415505754088431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0
4347,2011-12-09,False,True,20096.0,2011-12-09,49,2011,2011-49,20363.0,0.986887983106615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
4348,2011-12-09,False,True,9594.0,2011-12-09,49,2011,2011-49,10654.0,0.9005068518866154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
4349,2011-12-09,False,True,8398.0,2011-12-09,49,2011,2011-49,8404.0,0.9992860542598763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
